login_location_diff,login_ip_diff,behavior_anomaly,failed_logins,successful_logins,account_age_days,password_change_freq,suspicious_activity,login_time_diff,access_device_change,email_change,ip_blacklisted,password_strength,account_locked,multiple_failed_logins,unusual_time_logins,login_frequency,suspicious_ips,device_fingerprint_change,high_risk_location,account_role_change,access_time_hours,unusual_login_location,file_access_frequency,unauthorized_app_access,data_exfiltration_attempts,network_anomalies,login_duration,high_volume_downloads,unusual_login_ip_range,multi_factor_auth_enabled,account_privilege_changes,email_forwarding,system_alerts_generated,remote_access,suspicious_file_modifications,unusual_file_uploads,compromised_device,access_to_restricted_areas,unusual_account_activity,external_links_in_emails,data_access_by_role,compromised
1,0,1,2,26,639,183,1,26.764865233381833,0,1,0,10,1,1,1,9,0,1,0,1,6,1,5,1,0,0,12.599016215969511,2,0,1,1,1,3,1,1,1,0,0,0,0,4,0
0,1,0,3,24,1454,67,0,35.65028109220789,0,0,0,3,1,0,0,8,0,1,1,0,11,1,7,0,0,1,17.996973064142644,5,1,0,1,1,2,1,0,0,0,0,0,2,1,0
0,0,1,1,21,324,160,0,12.641139207926694,0,0,0,4,1,2,0,18,0,0,1,0,5,0,1,0,0,1,40.227430984999174,1,0,1,0,0,2,0,0,1,0,0,1,0,0,0
1,0,0,0,20,441,284,0,35.51341040524396,0,0,1,10,0,1,1,15,0,1,0,0,8,0,5,0,1,1,35.88135463226146,1,0,1,1,0,3,1,0,1,0,0,1,2,0,1
0,0,0,1,19,803,237,0,64.67862609475385,1,1,1,4,0,4,1,5,1,0,0,0,4,0,3,1,1,1,11.119243652815797,2,1,1,0,0,1,0,0,0,0,1,1,1,2,0
1,1,1,3,19,2335,124,1,19.166403786776165,1,0,0,2,1,1,0,11,0,1,1,0,6,1,1,1,1,1,20.86407117484857,1,1,1,0,0,2,0,2,1,0,0,0,0,1,1
0,1,0,1,16,225,356,1,14.482179297756998,1,0,0,5,1,0,1,9,0,1,1,0,3,0,2,0,1,1,7.070876439446971,2,0,0,1,0,3,0,0,1,0,0,0,0,2,1
1,0,1,1,21,1087,200,0,8.676834048606034,0,0,0,5,0,0,1,9,3,0,1,1,6,1,3,1,0,0,20.0480489708503,0,1,1,0,0,1,1,2,1,0,1,0,1,1,1
1,1,1,2,16,966,279,0,27.805802728218058,1,0,0,5,1,0,1,9,0,0,0,0,8,0,4,1,2,1,48.78928624495323,1,0,0,1,1,2,1,0,1,0,1,1,2,2,1
1,0,0,5,25,2985,219,0,63.57094087881406,1,1,1,10,1,0,1,14,0,1,1,0,2,0,1,1,0,1,19.592214296679813,1,1,0,1,0,3,1,3,0,1,0,1,0,3,1
1,0,1,4,17,559,228,0,11.776226627701712,0,1,1,1,0,2,0,8,1,1,1,0,4,1,4,1,0,1,7.241557051310402,0,1,0,0,0,2,1,1,1,1,1,1,0,3,0
1,0,1,2,22,713,250,0,15.137132951433657,0,1,0,6,0,0,1,5,2,1,1,0,3,0,2,0,1,1,20.655559712962244,0,0,0,1,1,3,1,0,0,0,1,0,0,4,0
1,0,1,2,20,497,53,1,15.657887229751141,0,1,0,2,0,1,0,12,1,0,1,1,4,0,3,0,1,1,46.61036653534573,0,1,1,0,0,2,0,0,1,1,0,0,2,2,1
0,1,1,5,22,2896,273,1,24.684854693039323,0,1,1,7,0,0,0,9,0,0,1,1,8,0,0,0,2,0,2.947899406833521,3,1,0,1,1,0,0,0,1,0,0,1,1,4,0
0,1,1,1,20,2973,353,0,7.779018368512228,0,1,0,4,0,1,0,10,1,1,1,1,8,1,2,0,0,1,13.172863699756734,1,1,1,0,1,2,1,0,0,1,1,1,2,3,0
0,1,0,2,27,2107,157,1,51.81476095901574,0,1,1,5,1,0,1,14,2,1,1,1,1,0,6,1,6,1,7.744183819262007,2,1,1,0,1,0,1,3,0,1,1,0,0,1,0
1,0,1,1,19,3468,122,1,10.512364068583805,1,0,1,5,0,2,1,6,0,1,1,1,4,1,5,0,1,0,5.52739145203512,2,1,0,1,0,6,1,0,0,1,0,1,1,3,1
1,0,1,3,21,256,329,1,36.66030419147539,1,1,0,5,0,2,0,15,1,0,1,1,7,1,5,0,2,0,10.090542563299126,3,1,0,0,1,2,1,1,1,1,1,1,1,1,0
1,0,1,0,15,576,162,0,21.598027669634057,1,1,1,2,0,0,0,6,1,1,1,1,6,1,4,1,1,1,10.0164512979783,0,1,1,0,1,4,0,0,1,1,1,1,2,4,1
1,1,1,0,18,2286,84,1,26.449260025269993,1,1,1,5,0,0,1,6,0,1,1,1,9,0,1,0,0,1,4.725411622290378,1,1,1,0,0,4,1,0,0,0,0,0,1,3,1
0,0,1,2,20,37,187,1,5.939217142531698,1,1,1,3,0,1,1,12,1,0,1,0,7,0,3,1,0,0,10.337716612659854,3,1,0,1,1,1,1,0,1,0,0,0,1,1,1
0,1,0,1,21,2072,58,0,39.8433899136832,1,0,1,4,0,1,0,10,2,1,0,0,10,1,2,1,0,1,20.087789648572322,2,1,0,0,1,2,1,1,1,0,0,1,0,1,0
1,1,1,1,18,409,240,1,6.270582509175743,0,1,0,2,1,2,1,13,1,1,1,1,6,1,2,0,2,0,0.5213764693628116,3,1,1,1,1,0,1,0,0,0,1,0,0,2,1
0,1,0,2,22,460,183,0,3.613332489633799,0,1,1,4,0,3,1,7,1,0,1,1,12,0,2,0,0,0,90.61092756997623,3,1,0,1,0,2,1,1,0,0,1,0,0,1,0
0,1,0,1,24,3642,322,1,23.73467693697153,0,0,1,9,1,2,0,5,0,0,1,1,8,0,3,0,2,0,7.017956840439121,0,0,0,0,1,5,0,0,0,0,0,1,0,2,0
1,1,0,2,15,3035,251,0,37.06360867624101,1,1,1,8,1,0,1,9,0,1,1,0,3,0,0,1,0,1,19.54446801197824,2,1,1,1,1,0,0,1,1,1,1,1,1,0,1
0,1,0,2,28,1440,144,0,1.5399305298589838,1,1,0,3,0,2,1,11,1,0,1,1,3,0,4,1,1,0,6.668906910293803,2,1,1,1,0,5,0,3,0,0,1,1,0,0,1
1,0,1,3,19,2404,187,1,2.1576211540185697,0,1,0,1,0,0,0,11,0,0,0,1,8,1,10,0,0,0,10.002194150649267,0,1,1,0,1,1,1,2,0,0,0,1,0,1,1
0,0,0,3,22,382,288,1,48.687727778836845,0,1,0,1,1,0,1,11,0,0,1,1,2,0,3,1,2,1,15.936292640855683,1,0,1,1,0,1,1,1,1,1,1,1,3,2,1
1,1,0,1,21,1832,280,0,49.66959201603731,0,1,1,6,1,1,0,8,0,0,0,1,4,1,2,0,1,0,18.927397275050822,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0
1,1,1,1,32,3229,151,0,8.443236298642807,0,1,0,3,1,0,1,3,3,0,1,0,4,1,5,1,1,0,29.433380795469397,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1
1,0,1,1,22,568,328,1,28.653145649307117,0,1,0,4,0,2,0,7,0,0,0,1,5,0,4,0,0,1,31.373964655400304,1,0,0,0,0,4,1,0,0,1,1,0,1,2,0
1,1,1,2,23,3504,292,1,17.565401580600938,1,0,0,1,1,1,1,7,2,0,0,0,6,0,2,1,0,1,14.625422159554152,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
0,1,0,2,22,1071,78,1,30.04696645974405,1,0,1,8,0,1,0,7,2,1,1,0,4,0,5,1,0,1,1.5749289726564288,2,1,1,0,1,2,0,2,1,0,1,0,0,4,1
1,0,1,1,27,3399,358,1,59.60680809498949,1,1,0,1,0,2,1,10,1,0,0,1,7,0,9,0,3,1,16.319116619596098,1,1,1,0,0,0,0,2,0,1,0,1,1,2,0
1,1,1,1,18,432,326,0,2.4967668263551586,0,0,0,5,1,1,1,10,2,0,0,0,7,0,0,1,1,1,12.98567921340672,1,0,0,0,1,0,0,0,0,0,0,1,0,4,0
1,1,0,3,23,3502,106,0,45.15023239095953,1,1,0,6,0,2,1,11,2,0,1,1,6,0,2,0,2,1,4.8512835169193345,0,1,0,0,0,2,0,2,0,0,1,1,1,0,0
0,1,1,1,16,55,156,0,20.379050472169393,0,0,1,2,0,0,0,8,0,0,0,0,3,0,2,1,0,1,0.2042973309867456,3,0,1,1,1,1,1,1,1,0,0,1,0,4,0
1,0,1,5,17,2624,226,1,24.9121270033348,1,1,1,7,1,0,1,11,1,1,0,1,6,1,2,0,1,1,7.594952344940383,5,0,1,0,1,2,0,4,1,1,1,0,1,0,1
0,0,1,2,16,2315,250,1,31.83354426438005,0,0,0,7,1,0,0,12,0,1,0,0,4,1,9,0,1,1,6.008277501302225,0,0,0,1,0,5,0,0,0,1,1,1,0,4,1
1,0,1,3,18,2116,120,0,76.77202882429481,0,1,0,1,0,0,1,13,0,0,1,0,5,0,1,0,1,1,13.190775213075128,0,1,0,1,1,2,1,1,1,1,1,1,1,3,1
0,1,0,0,25,1751,37,0,1.7517619941748797,1,0,0,4,1,1,1,6,1,1,1,1,4,1,2,1,2,1,28.676238524826076,1,1,1,0,1,3,0,0,1,0,1,1,1,0,0
0,1,1,3,15,2047,61,0,0.897585299308183,1,0,1,4,0,1,1,11,0,1,1,0,5,1,2,0,0,1,11.562113940160152,5,1,0,0,1,0,1,2,1,1,0,1,0,2,1
1,0,1,0,22,901,349,0,5.890002108372348,1,1,1,5,1,0,1,11,2,1,1,1,6,0,1,1,0,1,60.55206398841146,3,1,0,1,1,2,0,3,1,1,1,1,0,1,0
0,1,0,4,22,1624,298,0,129.0360277449517,1,1,0,1,1,0,1,8,0,1,0,1,3,1,3,0,3,1,5.002930391027119,3,0,0,0,0,0,0,2,0,1,0,0,1,1,0
1,1,1,1,18,3520,220,0,37.666022709945786,1,0,1,1,1,1,1,7,2,1,1,0,5,0,3,1,3,0,4.993653418180298,4,1,1,0,0,1,1,1,0,0,1,1,0,4,1
1,1,0,2,25,2840,192,1,28.607406617523136,0,0,0,7,1,4,0,9,0,0,0,1,3,0,3,0,2,1,18.549539446338397,0,1,0,0,0,2,0,0,0,1,0,0,2,5,0
1,1,1,3,30,256,90,0,1.445440668493771,1,1,1,9,0,3,0,15,2,0,1,1,2,1,4,1,0,1,45.31785026252333,1,1,0,1,0,1,1,0,0,1,1,0,0,2,0
0,1,0,1,24,671,293,0,63.38628269426112,1,0,0,1,1,1,1,10,0,0,1,1,5,0,2,1,0,0,22.28615037490067,1,0,1,1,1,2,1,1,1,0,0,1,0,3,0
0,0,0,0,13,489,314,0,50.26041770917207,0,1,1,2,0,0,1,7,1,1,0,1,8,0,1,1,1,0,22.39742717003031,1,0,0,1,0,2,0,0,0,0,0,0,2,1,0
1,1,0,2,16,2793,124,0,32.790841237278286,1,0,0,6,0,4,1,16,0,0,0,0,4,0,5,0,1,0,32.827446050534114,2,1,0,1,0,1,1,0,0,0,1,0,1,4,0
1,0,0,2,25,2096,70,0,12.42598092418392,0,0,1,6,1,0,1,10,0,1,1,0,4,1,6,0,2,1,22.09338446241518,1,1,0,0,0,6,1,0,0,0,1,1,0,1,0
0,1,1,2,30,1682,178,0,2.19341409807695,1,1,0,2,1,1,1,11,0,0,1,0,6,1,4,1,1,0,28.488042701361266,1,0,1,1,1,2,1,0,0,0,0,0,0,0,1
1,0,0,0,14,315,233,0,26.027766292892025,1,1,0,9,1,1,0,12,1,0,1,1,0,0,2,1,0,1,40.21734275514383,0,0,1,1,1,1,0,0,0,1,1,0,1,2,0
1,1,1,3,21,2460,296,1,38.15626362327909,0,1,0,4,1,1,1,10,2,0,1,0,4,0,3,1,0,1,0.15884326405509078,2,1,1,1,0,2,1,1,0,1,0,1,0,1,1
1,0,0,5,9,433,31,0,2.9694388690977744,1,0,0,7,1,0,1,11,1,0,1,0,3,1,2,0,2,0,43.36508971551023,3,0,0,1,1,2,0,0,1,1,0,1,2,1,0
0,1,0,1,28,1025,207,1,30.134620130796954,1,0,1,6,0,2,0,10,1,1,0,0,4,1,3,0,0,0,4.848168097061111,3,0,0,1,1,5,1,2,1,0,0,1,0,3,1
0,0,0,2,25,1975,223,1,10.121554447208142,1,0,0,3,1,1,0,9,2,0,1,1,4,0,2,1,1,0,48.632355664170525,3,0,0,0,0,1,1,0,0,0,1,0,2,1,1
0,1,1,2,20,3216,225,1,43.34876536337455,1,1,1,8,0,1,0,10,2,0,0,0,7,1,2,0,0,1,6.189920052887965,2,0,1,1,0,3,1,3,0,0,0,0,2,1,1
1,0,0,6,20,1979,278,0,23.270820918595362,0,0,1,7,0,0,1,11,0,1,1,1,6,0,3,0,1,0,12.14816002511685,2,0,1,0,0,2,1,0,0,0,0,0,1,1,0
1,1,1,1,22,1389,241,0,4.144666179411953,0,0,0,9,0,2,1,13,1,1,1,0,6,1,3,0,1,0,54.326699446398585,3,0,0,1,1,2,1,0,1,0,0,0,0,1,1
1,0,1,2,24,419,182,0,22.42933318493325,1,1,0,3,0,2,1,13,1,0,0,0,4,1,2,0,0,0,2.3249875322309514,2,0,1,1,0,3,1,1,1,1,1,1,2,4,1
0,0,1,1,14,1596,187,0,15.112365577215638,1,0,0,1,1,0,1,17,1,0,1,1,5,1,1,0,2,0,27.352053162094485,3,1,1,0,1,3,0,3,0,1,0,1,0,2,1
1,1,1,1,21,1584,168,0,5.966554219091935,0,0,0,2,1,1,1,12,0,1,0,0,4,1,2,1,1,0,9.96637123986345,1,0,0,1,1,2,0,0,0,1,1,0,0,1,1
1,1,1,2,12,843,250,0,55.26299688075749,0,1,1,1,0,0,0,9,2,1,0,1,10,0,7,1,4,0,0.4879184472832745,4,1,0,0,0,1,0,2,1,0,0,0,0,2,1
1,0,1,0,16,1467,302,0,0.3326913805897254,1,1,1,5,0,1,1,9,1,0,1,1,5,0,3,0,1,0,55.98130448113067,2,1,1,1,1,1,1,0,0,1,1,0,0,3,0
1,1,1,4,20,2963,183,0,11.224587221498856,0,1,1,10,1,2,1,11,1,1,0,0,6,1,1,1,1,0,2.507384163274155,3,1,1,0,1,3,0,1,0,0,0,0,0,1,0
0,0,1,2,24,433,278,0,0.38025084067709025,0,1,1,2,0,1,1,7,0,1,1,1,11,0,4,0,1,1,29.75695562510378,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
0,0,1,3,21,2690,308,0,3.028008084231183,0,1,0,3,1,0,0,7,3,0,1,1,2,0,2,1,0,0,9.698939233129352,3,1,0,0,1,0,0,0,1,1,1,0,1,1,1
1,0,0,1,13,1578,333,1,10.576057977523018,0,1,1,8,0,0,1,8,0,0,1,1,2,1,1,0,0,1,33.27607933315763,1,1,1,1,1,0,1,2,1,0,1,1,2,2,1
0,1,0,1,13,2104,305,0,1.6739824902923188,1,1,0,10,1,1,1,7,2,0,1,1,3,1,5,0,0,0,27.748881618679043,1,0,0,0,1,0,0,1,0,1,1,1,0,3,0
0,0,0,3,17,3633,31,0,27.23707031625485,0,1,0,5,0,0,1,10,2,1,1,0,6,0,2,0,0,1,20.0597818180022,6,0,1,1,1,2,0,1,1,0,1,1,1,0,1
1,0,0,2,14,963,117,0,2.726077623391039,1,1,1,4,0,2,1,11,1,0,1,1,6,1,0,1,0,1,56.01071809584404,2,1,1,1,1,1,0,0,1,0,1,0,2,4,1
1,1,0,2,13,976,316,1,36.29103883178972,1,0,1,5,0,0,0,9,0,0,1,1,4,0,1,1,1,1,2.08330195900609,3,1,0,0,1,3,0,2,0,1,0,1,1,1,1
0,1,1,0,18,3249,159,0,1.6223502064894995,0,1,1,10,1,2,0,10,6,0,0,0,3,1,3,1,1,0,32.047173441089754,3,0,0,0,0,3,1,0,1,0,1,1,1,3,1
1,1,1,1,16,3364,107,0,1.8342136668586129,1,1,1,6,1,0,0,11,1,1,1,0,8,0,1,0,2,1,22.220902031476356,2,0,1,0,0,2,1,0,1,1,0,0,2,1,1
0,1,1,2,16,45,289,1,10.929373886003638,1,0,1,7,1,3,1,16,2,0,0,0,3,1,2,0,0,1,7.558576973408363,2,1,1,0,0,2,1,1,1,1,0,0,2,2,1
1,0,1,0,26,1193,270,0,68.06624903026709,0,1,1,9,0,1,0,8,2,0,1,1,6,1,2,1,0,0,15.791936607215069,1,1,0,1,0,4,0,0,0,1,1,1,1,2,0
0,0,1,4,26,3342,170,1,30.76586673680397,0,0,0,1,0,0,0,9,0,1,1,1,5,0,4,1,1,0,20.691785004216108,2,1,1,0,1,1,1,0,0,1,0,0,1,1,1
1,0,1,5,14,416,257,1,44.107409025615944,0,0,0,4,0,0,1,7,1,1,0,1,3,1,3,0,1,1,26.656697351240425,5,0,0,0,0,3,1,0,1,1,1,0,0,0,1
0,0,1,0,15,847,192,1,4.578878963134873,1,1,0,9,0,0,1,10,1,0,0,1,5,0,2,0,0,0,4.141952583184927,2,0,0,1,0,1,0,2,0,1,0,0,2,3,0
0,1,0,0,24,2186,265,1,53.89570194669387,1,0,1,5,0,1,0,10,1,0,0,0,5,0,1,0,1,0,2.154232680553076,1,0,1,0,0,3,0,1,0,1,1,0,5,2,0
0,0,0,6,20,246,157,0,0.2453883054281923,1,1,0,8,0,4,0,8,1,0,0,0,3,1,1,1,2,0,2.152949045950437,3,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1,0,0,0,29,3219,229,1,7.1879971744803655,1,1,0,1,1,0,0,7,1,1,1,1,3,1,2,0,1,1,6.959080550420426,1,0,0,0,0,2,0,2,1,1,1,1,0,2,0
0,1,0,1,30,229,60,1,28.72059524883874,0,0,0,4,1,1,0,13,3,0,1,1,5,1,4,0,2,1,3.3488122829055005,2,1,1,1,0,2,1,0,0,0,1,0,1,3,0
0,0,1,0,19,791,167,0,14.111938822039773,1,0,0,9,1,1,1,13,0,0,0,1,6,1,1,0,1,0,15.341971058454035,3,1,1,0,0,4,0,1,0,0,1,1,2,3,0
1,0,1,3,20,636,50,0,124.41981542187034,0,0,0,1,0,0,1,5,1,1,1,1,5,0,4,0,0,1,11.490933742451555,2,0,1,1,0,2,1,3,0,0,0,1,0,2,0
1,0,1,2,20,2421,263,0,0.9242702293682639,0,1,0,1,1,1,0,14,1,1,0,0,4,0,5,1,2,0,44.71097455329458,0,0,1,1,0,5,0,1,1,1,0,1,0,2,1
0,0,0,3,25,3151,231,1,197.09925843296165,0,1,1,4,0,1,0,7,2,0,0,0,3,1,6,0,1,0,25.27463199186688,1,0,1,1,0,1,0,0,0,0,1,1,2,3,0
0,0,1,5,18,737,308,0,29.315304567225347,0,0,1,3,0,0,0,12,1,1,0,0,6,0,3,1,3,0,4.6087066312849165,3,1,1,1,0,2,0,1,0,0,1,0,2,2,0
1,0,1,5,21,1088,160,1,24.541386384362166,1,1,1,7,1,0,1,6,0,0,0,0,4,1,5,0,3,0,0.9361099163058122,4,0,1,1,1,3,0,1,0,0,0,0,2,3,0
1,1,1,2,24,87,177,1,1.8407058018497726,0,1,0,3,0,1,1,20,0,0,0,1,8,0,1,1,2,0,24.69935539488153,1,1,1,1,0,2,1,2,0,1,0,0,1,2,0
1,1,0,3,18,3159,58,0,9.578438365719844,1,0,1,1,0,0,1,12,2,1,1,0,5,1,3,1,3,1,37.39367039756254,5,0,1,0,1,1,0,1,1,0,0,1,1,0,1
1,0,1,6,17,712,337,0,77.57339278451468,0,0,1,10,0,1,0,12,0,1,0,1,8,1,3,1,0,0,24.14580740434274,1,1,0,0,0,4,0,2,0,1,0,0,0,1,1
1,0,0,3,19,1749,191,0,13.12009972849517,0,0,0,2,0,1,1,9,1,1,0,0,3,0,4,1,1,1,20.64494184436072,1,0,1,0,0,3,1,0,1,0,0,0,1,2,1
0,1,0,2,21,1227,90,0,32.51051626175379,0,0,1,10,0,2,0,13,0,1,1,0,6,1,1,0,0,0,5.735384943364517,5,1,0,1,1,2,0,0,0,1,1,0,1,2,1
1,0,0,3,18,1936,154,0,227.8088942085057,1,0,0,4,1,1,0,13,0,0,0,1,5,0,1,1,1,0,13.648240233687115,1,0,1,0,1,0,1,0,1,1,1,1,2,4,0
0,0,0,1,32,1405,100,0,9.15785947885507,0,0,1,1,1,0,1,11,1,1,0,0,4,1,0,1,2,1,25.81689816666309,2,1,1,1,1,1,1,0,0,0,0,1,0,1,1
0,0,1,1,17,600,355,1,25.74637783015215,0,0,0,1,0,1,0,7,0,1,1,0,6,0,1,0,0,1,4.297922419782808,4,0,0,1,1,3,1,0,1,1,0,1,1,1,0
0,1,0,4,19,1499,272,1,35.76506169301571,0,0,0,8,0,3,1,5,1,0,1,0,4,0,5,1,0,1,12.946028606223285,1,0,0,0,1,1,0,1,1,1,1,1,1,2,1
1,0,0,0,16,3644,278,0,5.396317273327719,0,0,1,7,1,0,1,18,1,0,1,0,4,0,5,1,0,1,2.489241913561308,2,0,0,0,1,2,1,2,1,0,1,1,1,0,1
0,1,1,6,24,2586,250,1,4.8287537369382445,1,0,0,8,1,1,0,9,0,0,1,1,4,0,2,0,0,0,15.131070221596556,0,0,0,0,1,1,0,2,0,0,0,0,1,3,0
0,0,1,2,21,213,50,1,18.281166193504728,1,1,1,4,1,1,0,6,4,1,1,0,3,1,3,1,4,0,17.044607398976733,2,1,1,0,0,1,1,3,1,1,0,0,0,5,0
1,1,0,3,23,2121,111,1,14.623651748617661,0,1,0,6,0,0,1,8,2,0,0,0,6,1,1,0,1,1,15.330950606099288,3,0,1,0,1,3,1,1,0,1,0,1,0,0,1
0,1,1,2,25,2108,39,1,37.575510832256185,0,0,1,3,1,2,1,6,2,1,0,0,6,1,4,1,1,1,12.677372582669733,1,1,1,1,1,4,0,0,1,0,1,0,0,0,1
0,0,0,0,26,697,41,1,2.161278886240374,1,1,1,8,1,1,1,14,1,1,0,1,4,0,6,1,1,1,17.70814922539246,2,0,1,1,1,2,1,1,0,1,0,0,1,2,1
1,1,0,1,23,3614,292,1,107.44558180631945,1,1,0,4,0,1,1,12,1,1,1,1,7,1,6,1,1,1,114.88909660232073,3,0,1,1,1,1,0,1,0,0,1,0,0,2,1
0,0,0,4,27,1242,174,0,0.4313963499612366,1,1,1,3,0,0,1,9,0,1,1,0,5,1,2,0,0,1,19.485624425265428,0,0,1,0,0,0,1,0,1,1,0,0,2,1,1
0,1,0,3,15,2059,221,0,27.587646704070394,0,1,1,4,1,2,1,11,0,0,1,0,7,1,1,1,1,1,27.932367197936845,0,0,0,1,1,2,0,0,0,1,0,1,1,5,0
0,0,1,3,12,2861,279,0,24.809450861690344,1,1,1,6,0,0,1,8,1,0,1,0,1,1,0,0,0,1,4.266857237458444,3,1,1,0,1,1,0,0,0,0,1,0,1,2,1
1,0,0,5,18,3486,143,1,4.340915736185081,0,1,0,7,1,0,0,8,2,0,1,1,6,0,2,1,1,1,15.101447676286817,1,1,0,1,1,1,1,1,1,0,0,1,1,3,1
1,1,1,1,21,2079,55,0,4.907914118301893,1,0,0,7,1,2,1,11,1,0,1,0,6,1,2,1,3,0,0.15067389847183868,2,0,1,0,1,3,1,1,0,1,1,1,2,3,1
1,0,1,4,23,1183,300,0,47.20439004625838,1,0,1,4,0,1,0,11,1,0,0,0,6,1,6,1,0,0,0.6392634958390555,2,1,1,1,1,3,0,2,0,1,0,1,0,1,0
0,0,1,1,22,1000,62,0,65.56072192202794,0,1,1,8,0,0,0,10,0,1,1,1,4,0,6,1,1,1,7.7863361140380505,1,1,0,1,0,1,1,0,0,0,1,1,2,4,1
0,1,1,1,14,236,91,1,9.981093029488004,1,1,0,7,1,0,1,8,0,1,0,1,7,1,7,0,0,0,12.56969125665378,2,0,1,1,0,3,0,2,1,1,1,0,1,2,0
1,0,0,1,24,1204,258,0,17.28567930243204,0,0,0,2,0,0,1,10,2,1,0,1,7,0,2,0,2,1,17.143313506249513,1,0,1,1,0,0,1,1,0,0,0,1,0,2,0
0,0,1,0,17,2605,332,1,13.15491821709868,1,1,1,8,0,2,1,13,0,1,0,0,4,1,3,0,0,0,43.785908025607725,3,1,0,0,1,3,0,0,1,0,0,0,0,3,0
0,1,0,1,17,3412,124,0,2.259395209243443,0,1,0,9,0,2,1,11,1,0,1,0,6,0,6,1,1,1,29.546832851979193,5,1,0,1,1,1,0,1,1,0,1,0,1,4,1
1,1,1,4,24,1481,64,0,33.552597263553906,1,1,0,5,0,1,1,10,1,1,1,0,3,0,2,0,3,0,7.132840586735554,1,0,1,1,0,5,1,1,1,0,0,1,4,4,0
1,0,1,2,12,1103,222,0,52.322171935373014,1,1,1,4,0,1,0,12,0,1,1,1,3,1,6,0,0,1,27.211298490264614,3,0,0,1,0,2,0,1,1,0,1,1,0,3,1
0,0,0,1,13,646,105,1,10.910095859827923,0,1,0,4,0,1,0,9,2,1,1,0,9,1,1,1,1,0,15.943109239010944,0,0,0,1,0,3,0,1,0,0,1,1,0,2,1
0,1,0,1,28,3034,278,1,138.68717703458583,0,0,0,4,0,1,1,6,2,1,1,0,6,1,3,0,0,0,30.20826433912951,1,0,0,1,0,1,1,1,0,1,0,1,2,2,1
0,1,0,1,24,2867,112,1,2.3664770385548017,0,0,0,6,1,1,1,8,0,1,0,1,4,1,4,1,0,1,10.588266012076703,2,0,1,0,0,0,1,0,0,0,1,1,3,1,1
1,0,1,2,18,472,54,1,32.52271155660663,0,1,1,4,0,2,1,7,1,1,0,1,1,1,3,1,0,0,1.927868299791851,2,0,0,1,0,3,0,0,0,1,0,0,0,1,0
1,1,1,2,15,111,86,1,17.838611635065277,1,0,0,7,1,1,1,5,0,0,1,0,10,1,1,0,3,0,19.272247383953168,0,0,1,1,0,3,1,2,0,1,0,0,2,1,0
1,0,0,0,20,3363,61,0,17.75032940868715,1,1,1,7,0,2,0,8,3,0,0,1,1,0,6,0,0,0,16.285405990774173,2,0,0,1,0,1,0,1,1,0,1,1,1,1,1
1,0,0,2,29,1845,348,0,18.355069387482196,1,1,0,5,1,1,0,4,6,1,0,0,4,0,3,1,1,0,61.41063867183409,0,0,0,0,0,4,0,1,1,0,1,1,0,2,1
0,0,0,1,20,1654,41,1,8.97975872450039,1,1,0,5,0,0,0,5,1,1,1,0,5,0,4,1,0,1,3.5378497574216476,2,0,0,1,0,1,1,0,1,1,0,1,1,2,0
1,0,0,2,11,382,348,1,37.71728652034242,1,1,1,10,1,2,1,8,2,1,0,0,6,0,6,1,0,1,21.350003242653376,3,1,0,0,0,3,1,1,0,1,1,1,1,0,0
1,0,1,2,23,16,362,0,38.3583611055914,1,1,1,8,0,0,1,9,2,1,0,1,2,1,2,1,1,1,12.851874703009623,3,1,1,1,1,3,1,0,1,0,1,1,1,1,1
1,1,0,0,25,492,121,1,9.955168232396005,0,1,1,7,1,1,1,8,0,1,1,0,2,0,2,0,2,0,9.525986706619857,2,1,1,0,0,1,0,1,0,1,0,1,0,1,1
1,1,0,2,17,3402,30,0,54.11006611828722,1,1,1,7,0,2,0,9,0,0,0,1,2,0,2,1,1,1,31.65276154953346,5,0,1,0,1,4,1,0,0,1,0,0,0,2,0
1,1,0,0,18,2973,355,1,11.431002681094641,1,1,0,6,0,0,0,14,0,0,1,1,9,0,1,0,2,0,33.28319103915445,2,1,0,0,1,3,0,1,0,0,0,0,3,1,1
0,1,0,3,20,1896,165,0,38.739686140286814,0,1,1,7,1,1,0,12,1,1,1,1,6,1,4,1,0,0,25.077312708573537,3,0,0,0,1,1,1,2,1,0,1,1,0,2,0
0,0,1,4,14,1509,225,1,3.869103504168091,1,0,1,7,1,3,1,10,0,0,1,1,5,1,2,0,0,0,1.746079320941123,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1
1,0,0,4,22,3477,162,1,5.542995439003106,1,1,1,10,0,0,0,8,2,1,0,0,5,1,4,1,1,1,8.465781732486757,1,0,1,0,1,0,0,1,1,1,0,1,0,5,1
0,0,1,3,25,116,115,0,11.384959219267468,1,0,0,2,1,2,1,13,0,1,0,1,4,0,0,1,1,1,0.9575654930866438,1,1,0,1,0,3,1,1,1,0,0,1,1,1,1
1,0,0,3,20,1578,324,0,27.032737518926062,0,0,0,10,1,0,0,6,1,0,0,0,7,1,5,0,1,0,8.422172302149422,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1
